State.Name,Deaths.2019,Deaths.2020,Deaths.2021,Deaths.2022,Deaths.2023,Deaths.2024,Pop.Jul.2019,Pop.Jul.2020,Pop.Jul.2021,Pop.Jul.2022,Pop.Jul.2023,Pop.Jul.2024,Crude.Mort.2019,Crude.Mort.2020,Crude.Mort.2021,Crude.Mort.2022,Crude.Mort.2023,Crude.Mort.2024,PctChg.Deaths.19.20,PctChg.Deaths.20.21,PctChg.Deaths.21.22,PctChg.Deaths.22.23,PctChg.Deaths.23.24,PctChg.Deaths.19.24,PctChg.Pop.19.20,PctChg.Pop.20.21,PctChg.Pop.21.22,PctChg.Pop.22.23,PctChg.Pop.23.24,PctChg.Pop.19.24
South Carolina,71,121,90,94,82,93,18875,18216,16105.5,16440.5,16339.5,16922,37.6158940397351,66.42512077294685,55.88153115395362,57.17587664608741,50.18513418403256,54.95804278454084,70.4225352112676,-25.6198347107438,4.444444444444445,-12.76595744680851,13.414634146341465,30.985915492957744,-3.491390728476821,-11.58596837944664,2.080034770730496,-0.614336546942003,3.5649805685608493,-10.347019867549669
South Dakota,14,11,10,14,8,12,3875,3676,3255.5,3361,3575,3755,36.12903225806451,29.923830250272033,30.71724773460298,41.65426956263016,22.377622377622377,31.957390146471372,-21.428571428571427,-9.090909090909092,40,-42.857142857142854,50,-14.285714285714285,-5.135483870967742,-11.439064200217627,3.240669636000614,6.367152633144897,5.034965034965035,-3.096774193548387
Tennessee,105,164,191,182,152,146,26736,25542.5,22979.5,22535,22618,23235,39.272890484739676,64.20671429969659,83.1175613046411,80.76325715553584,67.20311256521354,62.83623843339789,56.19047619047619,16.463414634146343,-4.712041884816754,-16.483516483516482,-3.9473684210526314,39.04761904761905,-4.46401855176541,-10.03425663110502,-1.9343327748645531,0.368315952962059,2.7279158192589974,-13.094703770197485
Texas,447,700,583,553,571,570,161842.5,151662,133930.5,137452.5,143180.5,150353,27.619444830622367,46.15526631588664,43.53003983409305,40.23208017315073,39.879732226106206,37.91078328999089,56.59955257270693,-16.714285714285715,-5.145797598627787,3.25497287522604,-0.17513134851138354,27.516778523489933,-6.29037490152463,-11.691458638287772,2.629722132001299,4.16725777996035,5.0094111977538835,-7.0991859369448695
Utah,22,39,27,16,17,18,6701.5,6219,5601.5,5845.5,6100.5,6469,32.82847123778259,62.71104679208876,48.201374631795055,27.371482336840305,27.86656831407262,27.82501159375483,77.27272727272727,-30.76923076923077,-40.74074074074074,6.25,5.88235294117647,-18.181818181818183,-7.199880623740953,-9.929249075414054,4.355976077836294,4.362329997433924,6.040488484550447,-3.469372528538387
Vermont,4,2,1,10,10,2,1639.5,1407,1254,1327,1332,1374,24.397682220189083,14.214641080312722,7.974481658692185,75.35795026375283,75.07507507507508,14.55604075691412,-50,-50,900,0,-80,-50,-14.181152790484905,-10.874200426439232,5.821371610845295,0.37678975131876413,3.153153153153153,-16.193961573650505
Virginia,90,128,116,92,87,97,36465.5,34398,31331.5,28245,27155,27417,24.680862733268434,37.21146578289435,37.02344286101847,32.57213666135599,32.03829865586448,35.37950906371959,42.22222222222222,-9.375,-20.689655172413794,-5.434782608695652,11.494252873563218,7.777777777777778,-5.669742633448053,-8.914762486191059,-9.85110830952875,-3.8590901044432644,0.964831522739827,-24.813865160219933
Washington,37,51,44,56,55,37,19291,18016,15064,13822,13837,14147,19.179928464050594,28.30817051509769,29.208709506107276,40.51512082187816,39.74850039748501,26.153954902099386,37.83783783783784,-13.725490196078432,27.27272727272727,-1.7857142857142856,-32.72727272727273,0,-6.60929967342284,-16.385435168738898,-8.244822092405736,0.10852264505860224,2.2403700224037,-26.665284329480066
West Virginia,28,46,43,24,25,30,6784,6258,3936,4452.5,4850,4793,41.27358490566038,73.50591243208693,109.2479674796748,53.902302077484556,51.54639175257732,62.59127894846652,64.28571428571429,-6.521739130434782,-44.18604651162791,4.166666666666666,20,7.142857142857142,-7.753537735849056,-37.10450623202301,13.122459349593496,8.92756878158338,-1.175257731958763,-29.348466981132077
Wisconsin,51,70,49,51,55,50,24027,22892.5,20313,20888,22051.5,23190,21.2261206143089,30.57770012012668,24.122483138876582,24.415932592876292,24.941613949164456,21.561017680034496,37.254901960784316,-30,4.081632653061225,7.8431372549019605,-9.090909090909092,-1.9607843137254901,-4.721771340575186,-11.267882494266681,2.8306995520110276,5.570183837610111,5.162914087477042,-3.483580971407167
Wyoming,10,5,10,10,9,9,2519,2361,1904.5,2160.5,2133,2238,39.69829297340214,21.177467174925876,52.50721974271462,46.285582041194175,42.19409282700422,40.21447721179625,-50,100,0,-10,0,-10,-6.272330289797538,-19.33502753070733,13.441848254134944,-1.2728535061328397,4.922644163150492,-11.155220325526003
BoP - Alabama,4,7,10,4,7,NA,3399,2648,2538,3001,3160,3544,11.768167107972932,26.435045317220546,39.40110323089046,13.328890369876708,22.151898734177216,NA,75,42.857142857142854,-60,75,NA,NA,-22.094733745219184,-4.1540785498489425,18.242710795902287,5.298233922025991,12.151898734177214,4.265960576640189
BoP - Arkansas,4,6,7,5,9,NA,3079,2956,2863,3351,3455,3470,12.991230919129586,20.29769959404601,24.449877750611247,14.920919128618323,26.049204052098407,NA,50,16.666666666666664,-28.57142857142857,80,NA,NA,-3.9948035076323483,-3.1461434370771313,17.0450576318547,3.1035511787526113,0.43415340086830684,12.69892822344917
BoP - Arizona,7,20,12,10,9,NA,4079,3506,3430,3616,3679,3450,17.161068889433686,57.04506560182544,34.98542274052478,27.654867256637168,24.46316933949443,NA,185.71428571428572,-40,-16.666666666666664,-10,NA,NA,-14.047560676636431,-2.167712492869367,5.422740524781341,1.7422566371681416,-6.224517531938027,-15.420446187791125
BoP - California,13,35,17,22,31,NA,16449,11802,11654,14360,13770,13179,7.903216000972703,29.655990510083036,14.587266174703965,15.32033426183844,22.512708787218592,NA,169.23076923076923,-51.42857142857142,29.411764705882355,40.909090909090914,NA,NA,-28.2509575050155,-1.2540247415692256,23.21949545220525,-4.108635097493036,-4.291938997821351,-19.87962794090826
BoP - Colorado,15,9,12,7,8,NA,3690,3262,3254,3485,3491,3475,40.650406504065046,27.590435315757205,36.87768899815612,20.086083213773314,22.916069894013177,NA,-40,33.33333333333333,-41.66666666666667,14.285714285714285,NA,NA,-11.598915989159892,-0.2452483139178418,7.0989551321450515,0.1721664275466284,-0.45832139788026355,-5.826558265582656
BoP - Connecticut,NA,2,NA,1,2,NA,1006,817,927,1027,997,1167,NA,24.479804161566705,NA,9.737098344693282,20.060180541624874,NA,NA,NA,NA,100,NA,NA,-18.78727634194831,13.46389228886169,10.787486515641856,-2.9211295034079843,17.051153460381144,16.003976143141152
BoP - Florida,24,34,27,28,29,NA,10443,9048,9533,10319,10815,11069,22.98190175237001,37.57736516357206,28.32266862477709,27.13441224924896,26.814609338881183,NA,41.66666666666667,-20.588235294117645,3.7037037037037033,3.571428571428571,NA,NA,-13.358230393565067,5.3603006189213085,8.245043532990664,4.806667312724102,2.348589921405455,5.994446040409844
BoP - Georgia,8,18,15,7,5,NA,7035,5982,4781,4172,3413,3400,11.371712864250178,30.09027081243731,31.37418950010458,16.778523489932887,14.64986815118664,NA,125,-16.666666666666664,-53.333333333333336,-28.57142857142857,NA,NA,-14.968017057569297,-20.076897358742897,-12.73792093704246,-18.192713326941515,-0.3808965719308526,-51.67022032693674
BoP - Hawaii,NA,2,2,NA,NA,NA,453,327,313,348,270,220,NA,61.162079510703364,63.897763578274756,NA,NA,NA,NA,0,NA,NA,NA,NA,-27.81456953642384,-4.281345565749235,11.182108626198083,-22.413793103448278,-18.51851851851852,-51.434878587196465
BoP - Illinois,9,11,17,7,8,NA,5201,5235,5464,5320,5592,6428,17.304364545279753,21.012416427889207,31.112737920937043,13.157894736842104,14.30615164520744,NA,22.22222222222222,54.54545454545454,-58.82352941176471,14.285714285714285,NA,NA,0.6537204383772351,4.374403056351481,-2.635431918008785,5.112781954887218,14.949928469241774,23.5916169967314
BoP - Indiana,7,24,12,10,5,NA,2650,2518,2384,2569,2586,2517,26.415094339622645,95.31374106433678,50.335570469798654,38.92565200467108,19.334880123743233,NA,242.85714285714283,-50,-16.666666666666664,-50,NA,NA,-4.981132075471698,-5.321683876092136,7.76006711409396,0.6617360840794083,-2.668213457076566,-5.018867924528301
BoP - Kansas,5,4,7,10,8,NA,1667,1584,1668,1529,1593,1613,29.99400119976005,25.252525252525256,41.96642685851319,65.40222367560497,50.219711236660395,NA,-20,75,42.857142857142854,-20,NA,NA,-4.979004199160168,5.303030303030303,-8.333333333333332,4.185742315238718,1.2554927809165097,-3.239352129574085
BoP - Kentucky,21,28,21,20,20,NA,6633,6059,5767,6614,6811,6503,31.659882406151063,46.212246245254995,36.41408011097624,30.23888720895071,29.364263691087945,NA,33.33333333333333,-25,-4.761904761904762,0,NA,NA,-8.653701191014623,-4.819277108433735,14.687012311427086,2.978530390081645,-4.522096608427543,-1.9598974822855422
BoP - Louisiana,1,14,1,5,6,NA,4908,4244,4693,4957,5028,4987,2.037489812550937,32.98774740810556,2.1308331557639035,10.086746015735322,11.933174224343675,NA,1300,-92.85714285714286,400,20,NA,NA,-13.528932355338224,10.579641847313855,5.625399531216706,1.4323179342344161,-0.8154335719968178,1.6096169519152406
BoP - Massachusetts,16,16,16,16,6,NA,1101,920,755,962,925,1015,145.322434150772,173.91304347826087,211.9205298013245,166.32016632016632,64.86486486486486,NA,0,0,0,-62.5,NA,NA,-16.439600363306088,-17.934782608695652,27.417218543046356,-3.8461538461538463,9.72972972972973,-7.811080835603996
BoP - Maryland,7,10,4,5,4,NA,1268,1084,1157,1278,929,1027,55.20504731861199,92.25092250922509,34.57216940363008,39.123630672926446,43.05705059203444,NA,42.857142857142854,-60,25,-20,NA,NA,-14.511041009463725,6.734317343173432,10.458081244598098,-27.30829420970266,10.54897739504844,-19.006309148264986
BoP - Michigan,2,3,5,4,3,NA,1440,2802,2952,2824,1600,1573,13.88888888888889,10.706638115631693,16.93766937669377,14.164305949008499,18.75,NA,50,66.66666666666666,-20,-25,NA,NA,94.58333333333333,5.353319057815846,-4.336043360433604,-43.342776203966004,-1.6875,9.23611111111111
BoP - Minnesota,10,18,9,12,8,NA,3055,2619,2484,2715,2870,3544,32.733224222585925,68.72852233676976,36.231884057971016,44.19889502762431,27.874564459930312,NA,80,-50,33.33333333333333,-33.33333333333333,NA,NA,-14.271685761047465,-5.154639175257731,9.29951690821256,5.70902394106814,23.48432055749129,16.006546644844516
BoP - Missouri,26,33,34,29,31,NA,1038,891,874,1020,984,1080,250.48169556840077,370.3703703703703,389.01601830663617,284.3137254901961,315.040650406504,NA,26.923076923076923,3.0303030303030303,-14.705882352941178,6.896551724137931,NA,NA,-14.16184971098266,-1.9079685746352413,16.704805491990847,-3.5294117647058822,9.75609756097561,4.046242774566474
BoP - Mississippi,NA,5,3,3,1,NA,5273,3858,3585,3821,4459,4249,NA,12.960082944530845,8.368200836820083,7.851347814708192,2.242655303879794,NA,NA,-40,0,-66.66666666666666,NA,NA,-26.834818888678168,-7.076205287713841,6.582984658298466,16.69719968594609,-4.709576138147567,-19.419685188697137
BoP - North Carolina,113,104,79,67,54,NA,5954,5333,3513,3953,4048,4293,189.78837756130335,195.01218826176634,224.87902077996017,169.4915254237288,133.399209486166,NA,-7.964601769911504,-24.03846153846154,-15.18987341772152,-19.402985074626866,NA,NA,-10.429963050050386,-34.127132945809116,12.524907486478792,2.4032380470528714,6.052371541501976,-27.897211958347327
BoP - New Jersey,1,4,6,3,7,NA,5086,3696,3777,3977,4602,4899,1.966181675186787,10.822510822510823,15.885623510722795,7.543374402816193,15.210777922642329,NA,300,50,-50,133.33333333333331,NA,NA,-27.32992528509634,2.1915584415584415,5.295207836907599,15.715363339200403,6.453715775749674,-3.676759732599292
BoP - New York,4,9,4,12,7,NA,4022,3324,3056,3065,3320,3022,9.945300845350571,27.07581227436823,13.089005235602095,39.151712887438826,21.08433734939759,NA,125,-55.55555555555556,200,-41.66666666666667,NA,NA,-17.35454997513675,-8.062575210589651,0.29450261780104714,8.31973898858075,-8.975903614457831,-24.86325211337643
BoP - Ohio,4,12,7,7,3,NA,2462,2212,1397,1810,2004,1940,16.246953696181965,54.249547920434,50.107372942018614,38.67403314917127,14.970059880239521,NA,200,-41.66666666666667,0,-57.14285714285714,NA,NA,-10.154346060113728,-36.844484629294755,29.563350035790982,10.718232044198896,-3.1936127744510974,-21.202274573517464
BoP - Oklahoma,4,7,3,2,2,NA,4679,3340,2450,2093,2285,2565,8.548835221201111,20.958083832335326,12.244897959183673,9.555661729574773,8.7527352297593,NA,75,-57.14285714285714,-33.33333333333333,0,NA,NA,-28.617225902970723,-26.646706586826348,-14.571428571428571,9.173435260391782,12.25382932166302,-45.18059414404787
BoP - Oregon,1,1,5,1,2,NA,1745,1585,1579,1443,1534,1544,5.730659025787965,6.309148264984228,31.665611146295124,6.93000693000693,13.03780964797914,NA,0,400,-80,100,NA,NA,-9.169054441260744,-0.3785488958990536,-8.613046231792273,6.306306306306306,0.651890482398957,-11.51862464183381
BoP - Pennsylvania,10,8,11,13,14,NA,11961,10522,8425,9288,8890,8948,8.36050497450046,7.603117278084015,13.056379821958457,13.996554694229113,15.748031496062993,NA,-20,37.5,18.181818181818183,7.6923076923076925,NA,NA,-12.030766658306161,-19.929671165177723,10.243323442136498,-4.285099052540913,0.6524184476940382,-25.190201488169883
BoP - NA,1,1,NA,2,1,NA,6221.5,7770,8118,7918.5,7824.5,7524.5,1.607329422165073,1.2870012870012868,NA,2.5257308833743766,1.2780369352674292,NA,0,NA,NA,-50,NA,NA,24.889496102226154,4.478764478764479,-2.45750184774575,-1.187093515185957,-3.834110805802288,20.943502370810897
BoP - South Carolina,4,6,8,12,8,NA,5912,4175,4835,5023,5159,5097,6.765899864682003,14.37125748502994,16.546018614270942,23.89010551463269,15.506881178522969,NA,50,33.33333333333333,50,-33.33333333333333,NA,NA,-29.380920162381596,15.808383233532936,3.8883143743536714,2.7075452916583713,-1.2017832913355302,-13.78552097428958
BoP - Tennessee,1,5,9,10,8,NA,1312,1140,1071,1245,1214,1113,7.621951219512195,43.859649122807014,84.03361344537815,80.32128514056224,65.89785831960461,NA,400,80,11.11111111111111,-20,NA,NA,-13.109756097560975,-6.052631578947368,16.246498599439775,-2.4899598393574296,-8.319604612850082,-15.167682926829269
BoP - Texas,52,59,54,62,50,NA,24978,21532,21630,16336,16476,16220,20.818320121707103,27.40107746609697,24.965325936199722,37.95298726738492,30.347171643602817,NA,13.461538461538462,-8.47457627118644,14.814814814814813,-19.35483870967742,NA,NA,-13.796140603731283,0.45513654096228867,-24.475265834489136,0.8570029382957884,-1.5537751881524642,-35.062855312675154
BoP - Virginia,2,5,1,5,2,NA,4267,3738,3400,3780,3969,3641,4.687133817670494,13.37613697164259,2.941176470588235,13.227513227513226,5.039052658100277,NA,150,-80,400,-60,NA,NA,-12.397468947738458,-9.042268592830391,11.176470588235295,5,-8.264046359284455,-14.670728849308649
BoP - Washington,NA,NA,3,3,3,NA,666,585,689,818,726,640,NA,NA,43.54136429608128,36.67481662591687,41.32231404958678,NA,NA,NA,0,0,NA,NA,-12.162162162162163,17.77777777777778,18.722786647314948,-11.246943765281173,-11.84573002754821,-3.903903903903904
BoP - Wisconsin,NA,1,NA,1,2,NA,1003,897,960,1087,1142,1140,NA,11.148272017837234,NA,9.19963201471941,17.513134851138354,NA,NA,NA,NA,100,NA,NA,-10.568295114656031,7.023411371237458,13.229166666666666,5.059797608095677,-0.17513134851138354,13.65902293120638
BoP - West Virginia,7,12,16,10,15,NA,9159,8032,8792,9578,9834,9427,7.642755759362375,14.9402390438247,18.198362147406733,10.440593025683858,15.253203172666261,NA,71.42857142857143,33.33333333333333,-37.5,50,NA,NA,-12.304836772573426,9.46215139442231,8.939945404913557,2.672791814575068,-4.138702460850112,2.9260836335844522
BoP â€” All Locations,383,533,437,415,378,380,173294.5,150043,144768,148702.5,149454.5,149523.5,22.101105343793368,35.523150030324636,30.186229000884172,27.90807148501202,25.291978495127278,25.414065347587503,39.1644908616188,-18.01125703564728,-5.034324942791762,-8.91566265060241,0.5291005291005291,-0.7832898172323759,-13.417332921702652,-3.5156588444645873,2.71779675066313,0.5057077049814227,0.04616789725301011,-13.717111622123031
